Endothelial,Microglial,Concentration,G-CSF,Eotaxin,GM-CSF,IL-1a,Leptin,MIP-1a,lL-4,IL-1b,IL-2,IL-6,EGF,IL-13,IL-10,IL-12p70,IFN-y,IL-5,IL-17A,IL-18,MCP-1,IP-10,GRO/KC/CINC-1,VEGF,Fractalkine,LIX,MIP-2,TNF-a,RANTES
False,False,1 ug/ml,,,,,,,10.0,,12.0,15.0,458.0,13.0,,,28.0,10.0,56.0,32.0,1.0,2935.0,4778.0,471.0,23.0,142.0,20.0,15.0,968.0
False,False,1 ug/ml,,,,,,,11.0,,15.0,15.0,73.0,16.0,,,32.0,22.0,36.0,22.0,15.0,2623.0,3606.0,579.0,36.0,44.0,31.0,21.0,1088.0
False,False,1 ug/ml,,,,,,,21.0,,10.0,15.0,18.0,28.0,,,35.0,13.0,46.0,18.0,19.0,587.0,7950.0,270.0,29.0,33.0,47.0,12.0,1736.0
False,False,1 ug/ml,,,,,,,11.0,,21.0,17.0,11.0,16.0,,,40.0,8.0,50.0,17.0,11.0,2447.0,3741.0,275.0,26.0,39.0,30.0,21.0,215.0
False,False,1 ug/ml,,,,,,,14.0,,25.0,38.0,18.0,15.0,,,24.0,10.0,37.0,20.0,10.0,2319.0,4660.0,449.0,60.0,41.0,56.0,84.0,805.0
False,False,1 ug/ml,,,,,,,,,13.0,18.0,32.0,21.0,,,38.0,17.0,32.0,27.0,11.0,2862.0,4998.0,486.0,115.0,30.0,52.0,21.0,1062.0
False,False,1 ug/ml,,,,,,,,,12.0,22.0,34.0,16.0,,,43.0,8.0,41.0,15.0,11.0,2794.0,3536.0,472.0,26.0,76.0,53.0,14.0,702.0
False,False,1 ug/ml,,,,,,,,,11.0,16.0,45.0,14.0,,,43.0,6.0,29.0,15.0,17.0,2100.0,5074.0,230.0,24.0,54.0,49.0,21.0,1120.0
False,False,1 ug/ml,,,,,,,,,23.0,17.0,26.0,19.0,,,30.0,12.0,58.0,46.0,14.0,2103.0,5212.0,48.0,39.0,46.0,33.0,23.0,718.0
False,False,1 ug/ml,,,,,,,,,19.0,11.0,10.0,14.0,,,32.0,24.0,61.0,36.0,15.0,3824.0,4535.0,254.0,50.0,64.0,36.0,17.0,832.0
False,False,1 ug/ml,,,,,,,,,11.0,30.0,16.0,17.0,,,38.0,13.0,31.0,15.0,23.0,4344.0,4660.0,56.0,41.0,33.0,37.0,21.0,920.0
False,False,1 ug/ml,,,,,,,,,6.0,31.0,22.0,11.0,,,26.0,14.0,24.0,37.0,12.0,4184.0,4525.0,315.0,29.0,45.0,72.0,25.0,1356.0
False,False,1 ug/ml,,,,,,,,,35.0,26.0,20.0,16.0,,,57.0,7.0,45.0,12.0,28.0,3781.0,5338.0,319.0,80.0,30.0,49.0,15.0,976.0
False,False,1 ug/ml,,,,,,,,,10.0,49.0,16.0,12.0,,,46.0,19.0,32.0,26.0,21.0,2735.0,3796.0,397.0,52.0,54.0,73.0,35.0,610.0
False,False,1 ug/ml,,,,,,,,,20.0,22.0,23.0,24.0,,,30.0,8.0,46.0,31.0,12.0,2119.0,4532.0,298.0,40.0,39.0,36.0,27.0,703.0
False,False,1 ug/ml,,,,,,,,,7.0,17.0,13.0,16.0,,,37.0,14.0,25.0,88.0,10.0,1969.0,5824.0,391.0,26.0,61.0,46.0,311.0,1169.0
False,False,1 ug/ml,,,,,,,,,10.0,16.0,23.0,18.0,,,35.0,9.0,25.0,17.0,14.0,3158.0,5143.0,199.0,17.0,44.0,51.0,17.0,702.0
False,False,1 ug/ml,,,,,,,,,12.0,41.0,21.0,14.0,,,26.0,12.0,22.0,26.0,14.0,2139.0,4339.0,432.0,25.0,93.0,38.0,21.0,890.0
False,False,1 ug/ml,,,,,,,,,14.0,15.0,16.0,25.0,,,44.0,11.0,44.0,22.0,115.0,2473.0,4110.0,256.0,48.0,92.0,59.0,16.0,1100.0
False,False,1 ug/ml,,,,,,,,,27.0,20.0,9.0,14.0,,,30.0,25.0,33.0,25.0,63.0,21.0,4048.0,257.0,32.0,66.0,63.0,17.0,886.0
False,False,1 ug/ml,,,,,,,,,13.0,17.0,19.0,23.0,,,94.0,10.0,54.0,18.0,16.0,19.0,2593.0,283.0,41.0,47.0,50.0,18.0,767.0
False,False,1 ug/ml,,,,,,,,,20.0,16.0,17.0,20.0,,,26.0,20.0,28.0,26.0,21.0,3010.0,3026.0,316.0,35.0,40.0,39.0,21.0,477.0
False,False,1 ug/ml,,,,,,,,,17.0,17.0,14.0,23.0,,,56.0,18.0,35.0,20.0,19.0,2535.0,2811.0,494.0,30.0,49.0,36.0,12.0,789.0
False,False,1 ug/ml,,,,,,,,,14.0,17.0,18.0,15.0,,,48.0,17.0,25.0,16.0,21.0,3173.0,3345.0,296.0,33.0,50.0,65.0,18.0,714.0
False,False,1 ug/ml,,,,,,,,,19.0,14.0,16.0,20.0,,,39.0,5.0,77.0,31.0,25.0,3011.0,8416.0,369.0,37.0,72.0,30.0,20.0,600.0
False,False,1 ug/ml,,,,,,,,,11.0,11.0,13.0,18.0,,,34.0,8.0,71.0,17.0,15.0,600.0,3556.0,297.0,38.0,55.0,57.0,22.0,1155.0
False,False,1 ug/ml,,,,,,,,,22.0,11.0,14.0,17.0,,,37.0,19.0,45.0,24.0,19.0,4780.0,3452.0,231.0,28.0,64.0,86.0,14.0,89.0
False,False,1 ug/ml,,,,,,,,,12.0,13.0,16.0,18.0,,,31.0,17.0,88.0,21.0,36.0,3069.0,3162.0,11.0,39.0,18.0,105.0,12.0,2160.0
False,False,1 ug/ml,,,,,,,,,,16.0,15.0,23.0,,,24.0,16.0,28.0,31.0,19.0,2301.0,5074.0,79.0,108.0,82.0,56.0,18.0,615.0
False,False,1 ug/ml,,,,,,,,,,20.0,17.0,16.0,,,38.0,3.0,34.0,18.0,15.0,2866.0,3326.0,501.0,34.0,57.0,52.0,19.0,35.0
False,False,1 ug/ml,,,,,,,,,,13.0,22.0,14.0,,,27.0,8.0,38.0,21.0,26.0,1441.0,2474.0,301.0,31.0,191.0,30.0,17.0,999.0
False,False,1 ug/ml,,,,,,,,,,11.0,18.0,20.0,,,40.0,17.0,49.0,20.0,25.0,1765.0,2715.0,348.0,22.0,124.0,107.0,28.0,726.0
False,False,1 ug/ml,,,,,,,,,,16.0,14.0,16.0,,,50.0,22.0,83.0,43.0,12.0,2748.0,3776.0,327.0,73.0,80.0,22.0,53.0,1434.0
False,False,1 ug/ml,,,,,,,,,,15.0,29.0,16.0,,,21.0,24.0,37.0,15.0,16.0,6971.0,4284.0,317.0,30.0,30.0,155.0,16.0,677.0
False,False,1 ug/ml,,,,,,,,,,15.0,13.0,12.0,,,41.0,8.0,31.0,15.0,14.0,2449.0,2492.0,277.0,29.0,44.0,50.0,36.0,793.0
False,False,1 ug/ml,,,,,,,,,,20.0,25.0,21.0,,,27.0,9.0,33.0,22.0,15.0,2950.0,3167.0,493.0,30.0,76.0,327.0,26.0,1011.0
False,False,1 ug/ml,,,,,,,,,,13.0,36.0,27.0,,,37.0,5.0,28.0,43.0,21.0,2109.0,3127.0,298.0,75.0,36.0,36.0,21.0,993.0
False,False,1 ug/ml,,,,,,,,,,38.0,22.0,15.0,,,,7.0,24.0,22.0,11.0,2368.0,2832.0,330.0,41.0,68.0,31.0,14.0,990.0
False,False,1 ug/ml,,,,,,,,,,11.0,29.0,36.0,,,,6.0,38.0,21.0,89.0,2281.0,2587.0,,29.0,39.0,50.0,14.0,323.0
False,False,1 ug/ml,,,,,,,,,,17.0,,21.0,,,,12.0,29.0,20.0,11.0,2563.0,2453.0,,27.0,35.0,31.0,24.0,804.0
False,False,1 ug/ml,,,,,,,,,,16.0,,21.0,,,,22.0,38.0,33.0,20.0,1676.0,3617.0,,129.0,79.0,65.0,25.0,904.0
False,False,1 ug/ml,,,,,,,,,,13.0,,9.0,,,,,30.0,26.0,11.0,2173.0,4513.0,,33.0,168.0,23.0,10.0,1016.0
False,False,1 ug/ml,,,,,,,,,,14.0,,17.0,,,,,25.0,37.0,28.0,2411.0,2951.0,,31.0,65.0,51.0,21.0,777.0
False,False,1 ug/ml,,,,,,,,,,14.0,,21.0,,,,,31.0,25.0,10.0,2486.0,5359.0,,54.0,34.0,39.0,18.0,1392.0
False,False,1 ug/ml,,,,,,,,,,28.0,,21.0,,,,,65.0,22.0,14.0,1986.0,4293.0,,28.0,93.0,31.0,17.0,830.0
False,False,1 ug/ml,,,,,,,,,,9.0,,27.0,,,,,27.0,24.0,11.0,830.0,3169.0,,86.0,200.0,41.0,20.0,516.0
False,False,1 ug/ml,,,,,,,,,,18.0,,11.0,,,,,60.0,19.0,10.0,3358.0,3834.0,,19.0,67.0,46.0,12.0,762.0
False,False,1 ug/ml,,,,,,,,,,14.0,,19.0,,,,,52.0,36.0,18.0,734.0,2946.0,,29.0,49.0,62.0,32.0,560.0
False,False,1 ug/ml,,,,,,,,,,27.0,,36.0,,,,,57.0,28.0,20.0,3602.0,31.0,,41.0,89.0,34.0,27.0,1097.0
False,False,1 ug/ml,,,,,,,,,,13.0,,16.0,,,,,32.0,23.0,15.0,2684.0,4484.0,,31.0,51.0,29.0,91.0,747.0
False,False,1 ug/ml,,,,,,,,,,13.0,,76.0,,,,,52.0,17.0,19.0,4453.0,,,39.0,31.0,13.0,17.0,599.0
False,False,1 ug/ml,,,,,,,,,,29.0,,15.0,,,,,31.0,14.0,14.0,2723.0,,,43.0,49.0,42.0,14.0,1102.0
False,False,1 ug/ml,,,,,,,,,,12.0,,17.0,,,,,52.0,22.0,17.0,2335.0,,,42.0,43.0,21.0,26.0,972.0
False,False,1 ug/ml,,,,,,,,,,12.0,,17.0,,,,,36.0,42.0,15.0,3372.0,,,39.0,86.0,55.0,22.0,618.0
False,False,1 ug/ml,,,,,,,,,,48.0,,30.0,,,,,43.0,15.0,29.0,6313.0,,,39.0,33.0,60.0,17.0,804.0
False,False,1 ug/ml,,,,,,,,,,18.0,,21.0,,,,,39.0,30.0,13.0,2655.0,,,27.0,47.0,37.0,28.0,770.0
False,False,1 ug/ml,,,,,,,,,,14.0,,15.0,,,,,29.0,42.0,15.0,3011.0,,,27.0,51.0,32.0,12.0,969.0
False,False,1 ug/ml,,,,,,,,,,19.0,,19.0,,,,,30.0,46.0,8.0,4798.0,,,34.0,44.0,4106.0,37.0,1254.0
False,False,1 ug/ml,,,,,,,,,,105.0,,19.0,,,,,34.0,24.0,13.0,2011.0,,,45.0,29.0,27.0,13.0,824.0
False,False,1 ug/ml,,,,,,,,,,23.0,,17.0,,,,,30.0,49.0,77.0,2760.0,,,37.0,42.0,33.0,15.0,674.0
False,False,1 ug/ml,,,,,,,,,,34.0,,119.0,,,,,49.0,17.0,25.0,2119.0,,,36.0,62.0,54.0,19.0,768.0
False,False,1 ug/ml,,,,,,,,,,18.0,,14.0,,,,,51.0,30.0,10.0,2414.0,,,78.0,52.0,72.0,17.0,585.0
False,False,1 ug/ml,,,,,,,,,,8.0,,16.0,,,,,38.0,29.0,12.0,2236.0,,,59.0,88.0,48.0,23.0,621.0
False,False,1 ug/ml,,,,,,,,,,20.0,,24.0,,,,,26.0,33.0,7.0,2348.0,,,574.0,45.0,46.0,18.0,814.0
False,False,1 ug/ml,,,,,,,,,,24.0,,14.0,,,,,27.0,24.0,19.0,2785.0,,,28.0,28.0,54.0,22.0,1034.0
False,False,1 ug/ml,,,,,,,,,,22.0,,14.0,,,,,67.0,19.0,14.0,2336.0,,,57.0,39.0,42.0,19.0,913.0
False,False,1 ug/ml,,,,,,,,,,14.0,,20.0,,,,,25.0,15.0,16.0,2873.0,,,46.0,49.0,75.0,30.0,826.0
False,False,1 ug/ml,,,,,,,,,,13.0,,16.0,,,,,38.0,24.0,14.0,3087.0,,,47.0,41.0,35.0,58.0,655.0
False,False,1 ug/ml,,,,,,,,,,13.0,,26.0,,,,,40.0,23.0,24.0,1846.0,,,28.0,43.0,86.0,16.0,562.0
False,False,1 ug/ml,,,,,,,,,,10.0,,16.0,,,,,53.0,16.0,21.0,3206.0,,,25.0,38.0,35.0,34.0,620.0
False,False,1 ug/ml,,,,,,,,,,11.0,,22.0,,,,,36.0,24.0,12.0,2776.0,,,19.0,52.0,42.0,12.0,607.0
False,False,1 ug/ml,,,,,,,,,,11.0,,12.0,,,,,31.0,18.0,22.0,548.0,,,40.0,70.0,56.0,27.0,1576.0
False,False,1 ug/ml,,,,,,,,,,14.0,,18.0,,,,,28.0,16.0,21.0,3641.0,,,38.0,83.0,31.0,20.0,886.0
False,False,1 ug/ml,,,,,,,,,,19.0,,28.0,,,,,37.0,30.0,18.0,2326.0,,,29.0,41.0,48.0,23.0,899.0
False,False,1 ug/ml,,,,,,,,,,9.0,,17.0,,,,,43.0,20.0,9.0,2144.0,,,101.0,40.0,37.0,16.0,1014.0
False,False,1 ug/ml,,,,,,,,,,20.0,,14.0,,,,,57.0,19.0,25.0,3075.0,,,34.0,39.0,137.0,23.0,922.0
False,False,1 ug/ml,,,,,,,,,,32.0,,12.0,,,,,21.0,13.0,9.0,2075.0,,,28.0,88.0,46.0,19.0,601.0
False,False,1 ug/ml,,,,,,,,,,20.0,,17.0,,,,,88.0,17.0,,3521.0,,,45.0,46.0,128.0,14.0,666.0
False,False,1 ug/ml,,,,,,,,,,20.0,,24.0,,,,,46.0,17.0,,2140.0,,,59.0,94.0,63.0,22.0,743.0
False,False,1 ug/ml,,,,,,,,,,24.0,,25.0,,,,,21.0,36.0,,6026.0,,,33.0,32.0,55.0,15.0,780.0
False,False,1 ug/ml,,,,,,,,,,22.0,,13.0,,,,,45.0,29.0,,2632.0,,,60.0,52.0,55.0,18.0,571.0
False,False,1 ug/ml,,,,,,,,,,21.0,,18.0,,,,,60.0,26.0,,3145.0,,,28.0,38.0,59.0,22.0,28.0
False,False,1 ug/ml,,,,,,,,,,22.0,,20.0,,,,,30.0,46.0,,2421.0,,,34.0,102.0,36.0,28.0,821.0
False,False,1 ug/ml,,,,,,,,,,17.0,,27.0,,,,,34.0,20.0,,3827.0,,,39.0,38.0,39.0,42.0,567.0
False,False,1 ug/ml,,,,,,,,,,18.0,,22.0,,,,,37.0,28.0,,4016.0,,,41.0,166.0,63.0,15.0,545.0
False,False,1 ug/ml,,,,,,,,,,6.0,,17.0,,,,,42.0,29.0,,1036.0,,,38.0,393.0,88.0,12.0,737.0
False,False,1 ug/ml,,,,,,,,,,10.0,,17.0,,,,,43.0,29.0,,2832.0,,,48.0,38.0,28.0,9.0,1079.0
False,False,1 ug/ml,,,,,,,,,,22.0,,14.0,,,,,175.0,26.0,,2249.0,,,23.0,70.0,49.0,15.0,593.0
False,False,1 ug/ml,,,,,,,,,,12.0,,25.0,,,,,33.0,17.0,,769.0,,,33.0,43.0,59.0,12.0,641.0
False,False,1 ug/ml,,,,,,,,,,25.0,,13.0,,,,,31.0,27.0,,5498.0,,,54.0,98.0,57.0,17.0,613.0
False,False,1 ug/ml,,,,,,,,,,45.0,,24.0,,,,,23.0,35.0,,1564.0,,,17.0,21.0,32.0,16.0,1317.0
False,False,1 ug/ml,,,,,,,,,,12.0,,23.0,,,,,27.0,21.0,,2532.0,,,47.0,65.0,37.0,21.0,548.0
False,False,1 ug/ml,,,,,,,,,,18.0,,32.0,,,,,,35.0,,2545.0,,,36.0,61.0,30.0,16.0,782.0
False,False,1 ug/ml,,,,,,,,,,31.0,,17.0,,,,,,33.0,,4082.0,,,38.0,42.0,60.0,28.0,683.0
False,False,1 ug/ml,,,,,,,,,,19.0,,11.0,,,,,,22.0,,2476.0,,,32.0,67.0,53.0,57.0,769.0
False,False,1 ug/ml,,,,,,,,,,24.0,,11.0,,,,,,19.0,,2495.0,,,36.0,310.0,79.0,22.0,605.0
False,False,1 ug/ml,,,,,,,,,,19.0,,12.0,,,,,,23.0,,2209.0,,,38.0,30.0,50.0,23.0,672.0
False,False,1 ug/ml,,,,,,,,,,23.0,,15.0,,,,,,23.0,,3225.0,,,43.0,128.0,36.0,15.0,1539.0
False,False,1 ug/ml,,,,,,,,,,16.0,,13.0,,,,,,23.0,,6677.0,,,49.0,134.0,77.0,29.0,776.0
False,False,1 ug/ml,,,,,,,,,,15.0,,22.0,,,,,,26.0,,2694.0,,,36.0,33.0,16.0,22.0,460.0
False,False,1 ug/ml,,,,,,,,,,11.0,,19.0,,,,,,17.0,,290.0,,,55.0,87.0,85.0,17.0,1095.0
False,False,1 ug/ml,,,,,,,,,,11.0,,15.0,,,,,,20.0,,2496.0,,,16.0,38.0,32.0,19.0,791.0
False,False,1 ug/ml,,,,,,,,,,14.0,,11.0,,,,,,23.0,,2216.0,,,30.0,64.0,37.0,17.0,924.0
False,False,1 ug/ml,,,,,,,,,,27.0,,16.0,,,,,,17.0,,20.0,,,76.0,28.0,22.0,17.0,1572.0
False,False,1 ug/ml,,,,,,,,,,23.0,,20.0,,,,,,18.0,,2041.0,,,29.0,49.0,33.0,25.0,874.0
False,False,1 ug/ml,,,,,,,,,,50.0,,19.0,,,,,,20.0,,4340.0,,,34.0,109.0,54.0,10.0,504.0
False,False,1 ug/ml,,,,,,,,,,18.0,,18.0,,,,,,72.0,,2324.0,,,31.0,43.0,54.0,15.0,774.0
False,False,1 ug/ml,,,,,,,,,,,,18.0,,,,,,19.0,,1040.0,,,41.0,67.0,18.0,20.0,535.0
False,False,1 ug/ml,,,,,,,,,,,,36.0,,,,,,21.0,,2460.0,,,28.0,40.0,37.0,20.0,781.0
False,False,1 ug/ml,,,,,,,,,,,,13.0,,,,,,14.0,,,,,28.0,41.0,65.0,20.0,796.0
False,False,1 ug/ml,,,,,,,,,,,,14.0,,,,,,25.0,,,,,22.0,75.0,65.0,16.0,596.0
False,False,1 ug/ml,,,,,,,,,,,,14.0,,,,,,17.0,,,,,49.0,55.0,30.0,13.0,617.0
False,False,1 ug/ml,,,,,,,,,,,,34.0,,,,,,18.0,,,,,34.0,70.0,49.0,16.0,571.0
False,False,1 ug/ml,,,,,,,,,,,,12.0,,,,,,16.0,,,,,33.0,40.0,66.0,20.0,1119.0
